name,category,city,address,phone,website,rating,reviews,maps_url,scraped_at,email
Aahara Pure Veg Restaurant,restaurant,Palakkad,"Krishna arcade, 12/512, Salem - Kochi Hwy, Chandranagar Colony, Palakkad, Kerala 678007",077609 70497,,4.0,,"https://www.google.com/maps/place/Aahara+Pure+Veg+Restaurant/@10.7501192,76.5070305,12z/data=!4m10!1m2!2m1!1srestaurant+in+Palakkad,+Kerala!3m6!1s0x3ba86d9d44748663:0xbd0f3bff7b7ce349!8m2!3d10.7720686!4d76.6800785!15sCh5yZXN0YXVyYW50IGluIFBhbGFra2FkLCBLZXJhbGFaHyIdcmVzdGF1cmFudCBpbiBwYWxha2thZCBrZXJhbGGSARV2ZWdldGFyaWFuX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F11kq2y3bmt?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:35,
Soofi Mandi Palakkad,restaurant,Palakkad,"Stadium Bypass Rd, Kunnathurmedu, Sultanpet, Palakkad, Kerala 678013",095443 00048,https://soofimandi.com/,4.3,,"https://www.google.com/maps/place/Soofi+Mandi+Palakkad/@10.7501192,76.5070305,12z/data=!4m10!1m2!2m1!1srestaurant+in+Palakkad,+Kerala!3m6!1s0x3ba86d672d2d915b:0x4a28f2c20e284634!8m2!3d10.7672692!4d76.6602831!15sCh5yZXN0YXVyYW50IGluIFBhbGFra2FkLCBLZXJhbGFaHyIdcmVzdGF1cmFudCBpbiBwYWxha2thZCBrZXJhbGGSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11xgfnvgfh?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:35,
Homer resto cafe,restaurant,Palakkad,"QM96+FH6, Stadium Bypass Rd, Selvapalayam, Palakkad, Kerala 678013",090484 72788,,4.1,,"https://www.google.com/maps/place/Homer+resto+cafe/@10.7501192,76.5070305,12z/data=!4m10!1m2!2m1!1srestaurant+in+Palakkad,+Kerala!3m6!1s0x3ba86d59462e0971:0xd5853b0dbc2357d4!8m2!3d10.7686827!4d76.661372!15sCh5yZXN0YXVyYW50IGluIFBhbGFra2FkLCBLZXJhbGFaHyIdcmVzdGF1cmFudCBpbiBwYWxha2thZCBrZXJhbGGSARZjb250aW5lbnRhbF9yZXN0YXVyYW504AEA!16s%2Fg%2F11q41gf060?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:35,
CHEF HOUSE™,restaurant,Palakkad,"Calicut bypass road, opposite Ajfan, Sekharipuram, Kalpathy, Palakkad, Kerala 678010",096561 92115,,4.6,,"https://www.google.com/maps/place/CHEF+HOUSE%E2%84%A2/@10.7501192,76.5070305,12z/data=!4m10!1m2!2m1!1srestaurant+in+Palakkad,+Kerala!3m6!1s0x3ba86ff9d54f6b0f:0x390f5e4ca8a35f9d!8m2!3d10.7860894!4d76.6558239!15sCh5yZXN0YXVyYW50IGluIFBhbGFra2FkLCBLZXJhbGFaHyIdcmVzdGF1cmFudCBpbiBwYWxha2thZCBrZXJhbGGSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11y0_083g7?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:35,
Airlines Celestial Family Restaurant,restaurant,Malappuram,"Jn, Kizhakkethala, Down Hill, Malappuram, Kerala 676519",0483 273 8663,http://airlinescelestial.com/,4.4,,"https://www.google.com/maps/place/Airlines+Celestial+Family+Restaurant/@11.0507843,75.9993457,13z/data=!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba64a8fd5fb01d5:0x2a6177ee49445ea9!8m2!3d11.0507843!4d76.0714435!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgERZmFtaWx5X3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F1tdz37rd?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
Hotel Delicia,restaurant,Malappuram,"Bus Stand Rd, near Municipality, Down Hill, Malappuram, Kerala 676505",085930 00015,,4.4,,"https://www.google.com/maps/place/Hotel+Delicia/@11.0507843,75.9993457,13z/data=!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba64a99970f9e53:0x36616a8bece879f4!8m2!3d11.0444735!4d76.0759711!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgEXc291dGhfaW5kaWFuX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F1q5bmk4h1?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
THE Samco,restaurant,Malappuram,"Market Rd, Down Hill, Malappuram, Kerala 676519",0483 273 4666,,4.2,,"https://www.google.com/maps/place/THE+Samco/@11.0507843,75.9993457,13z/data=!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba64a90a43c2993:0x14c4d66e4d5789e0!8m2!3d11.0463933!4d76.0736307!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgERa2VyYWxhX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F11dxd52psj?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
Prasanth Residency And Family Restaurant,restaurant,Malappuram,"Civil Station Rd, Up Hill, Malappuram, Kerala 676505",0483 273 4270,,3.7,,"https://www.google.com/maps/place/Prasanth+Residency+And+Family+Restaurant/@11.0507843,75.9993457,13z/data=!3m1!5s0x3ba64a98bf591b6b:0x564ed97c5f84caa9!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba64a98b986d565:0x48def77aeb37125b!8m2!3d11.041641!4d76.0786989!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgERa2VyYWxhX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F1tdlfqq5?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
Hotel Sulthan Palace Malappuram,restaurant,Malappuram,"Hotel Sulthan Palace, 27, Melmuri, Malappuram, Kerala 676517",098467 15223,,3.8,,"https://www.google.com/maps/place/Hotel+Sulthan+Palace+Malappuram/@11.0507843,75.9993457,13z/data=!3m1!5s0x3ba64a6ca5f73c0d:0xfadaa89a11a48749!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba64a6caf40373f:0x9ac51c7def8d96aa!8m2!3d11.0832429!4d76.068601!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11clwj5c3c?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
Madhbi Hotel,restaurant,Malappuram,"UK Tower, Machingal - Munduparamba Rd, near Al Nahdi Kuzhimandi, Down Hill, Malappuram, Kerala 676509",097447 04871,https://blackkingdom.in/business/index.php?id=312,4.0,,"https://www.google.com/maps/place/Madhbi+Hotel/@11.0507843,75.9993457,13z/data=!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba64a8216ee34cb:0xc578759850acf1de!8m2!3d11.0563112!4d76.0839842!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgEPYXJhYl9yZXN0YXVyYW504AEA!16s%2Fg%2F11c59ts61x?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
Haseeb Sea Food Restaurant Malappuram,restaurant,Malappuram,"Calicut road, Machingal, Down Hill, Malappuram, Kerala 676509",070253 99760,https://wa.me/917025399760,4.5,,"https://www.google.com/maps/place/Haseeb+Sea+Food+Restaurant+Malappuram/@11.0507843,75.9993457,13z/data=!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba64b001c1a3dad:0xe3ea5d6d32a1fd3!8m2!3d11.0608537!4d76.0808812!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11x2dz4zkj?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
Malappuram bypass,restaurant,Malappuram,"23QW+84J, Kavungal, Up Hill, Malappuram, Kerala 676505",,https://blackkingdom.in/business/index.php?id=383,4.0,,"https://www.google.com/maps/place/Malappuram+bypass/@11.0507843,75.9993457,13z/data=!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba6352e34649433:0x4e57f1c8e3929d27!8m2!3d11.0373065!4d76.0959987!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgEVdmVnZXRhcmlhbl9yZXN0YXVyYW504AEA!16s%2Fg%2F11q3w6r25w?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
AL BAITH MALAPPURAM,restaurant,Malappuram,"Kizhakkethala, Down Hill, Malappuram, Kerala 676519",090722 00036,https://albaithbroasted.dialndial.com/,4.7,,"https://www.google.com/maps/place/AL+BAITH+MALAPPURAM/@11.0507843,75.9993457,13z/data=!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba64b2235c7d38f:0xbf82df73dad5d32!8m2!3d11.0516276!4d76.0717648!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgEUZmFzdF9mb29kX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F11rd8htrth?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
Grill Lounge Restaurant,restaurant,Malappuram,"23VM+5HX, Up Hill, Malappuram, Kerala 676505",079024 51515,,4.1,,"https://www.google.com/maps/place/Grill+Lounge+Restaurant/@11.0507843,75.9993457,13z/data=!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba64b00517776a5:0xa2fd4dff6988678d!8m2!3d11.043049!4d76.08402!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11ycytj27p?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
NAHAS MANDI,restaurant,Malappuram,"Malappuram - Manjeri Rd, near fire station, Munduparamba, Malappuram, Kerala 676509",090611 20444,http://bento.me/nahasmandhi,4.2,,"https://www.google.com/maps/place/NAHAS+MANDI/@11.0507843,75.9993457,13z/data=!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba635ca0ec6f4e5:0x564b39917d963145!8m2!3d11.0526284!4d76.0905159!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11y0x_nqlf?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
Shawaya Hub Malappuram,restaurant,Malappuram,"Keycees Building, Kavungal - Munduparamba Bypass Rd, Malappuram, Kerala 676509",062358 80088,https://www.instagram.com/shawayahub?igsh=ajM1cWlhNmJmczB4,4.1,,"https://www.google.com/maps/place/Shawaya+Hub+Malappuram/@11.0507843,75.9993457,13z/data=!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba635325d3f1d31:0xb4291bc5bdbec485!8m2!3d11.0543191!4d76.0875267!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgEUZmFzdF9mb29kX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F11q3f4fqwx?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
Cafe Pitmasters,restaurant,Malappuram,"Cafe Pitmasters, Kavungal - Munduparamba Bypass Rd, Up Hill, Malappuram, Kerala 676505",075111 00067,https://www.pitmasters.in/,4.7,,"https://www.google.com/maps/place/Cafe+Pitmasters/@11.0507843,75.9993457,13z/data=!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba635f9794247db:0xb348183bc73e4480!8m2!3d11.0398499!4d76.0945262!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgEEY2FmZeABAA!16s%2Fg%2F11lmw22tb3?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
Taste of Arabia Malappuram,restaurant,Malappuram,"Up Hill, Malappuram, Kerala 676505",098950 31314,,3.0,,"https://www.google.com/maps/place/Taste+of+Arabia+Malappuram/@11.0507843,75.9993457,13z/data=!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba635f64c46dd51:0xdfd6f59f8e33cc51!8m2!3d11.0410886!4d76.0856113!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11wbfgddfp?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
APPLE RESTO CAFE,restaurant,Malappuram,"Calicut road, Kizhakkethala, Down Hill, Malappuram, Kerala 676519",099615 99633,,5.0,,"https://www.google.com/maps/place/APPLE+RESTO+CAFE/@11.0507843,75.9993457,13z/data=!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba64b30a0592a79:0x7816ea7894bd73a4!8m2!3d11.051507!4d76.0747274!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11w9xzj3_h?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
Barcode,restaurant,Malappuram,"Jazz tower, Bypass Rd, kottapady, Down Hill, Malappuram, Kerala 676519",070257 02930,,4.1,,"https://www.google.com/maps/place/Barcode/@11.0507843,75.9993457,13z/data=!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba64b0b27e0a8ad:0x14476237fc47ff71!8m2!3d11.0434378!4d76.0736691!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11fpg6mlyr?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
FARSA RESTAURANT,restaurant,Malappuram,"Rajiv Gandhi Bypass, Karuvambram, Manjeri, Kerala 676123",097498 88333,http://www.farsagroup.com/,4.0,,"https://www.google.com/maps/place/FARSA+RESTAURANT/@11.123714,76.0428327,13z/data=!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba6366b95555555:0x41a08fadffeedf13!8m2!3d11.123714!4d76.1149305!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgESYmlyeWFuaV9yZXN0YXVyYW504AEA!16s%2Fg%2F11ddyyxsw1?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
TURKISH B.B.Q,restaurant,Malappuram,"Mb Hospital Bus Stop, Ferokh, NH-213, Kozhikode - Palakkad Hwy, Varangode, Down Hill, Malappuram, Kerala 676519",096451 22786,,4.1,,"https://www.google.com/maps/place/TURKISH+B.B.Q/@11.0539178,76.0081079,13z/data=!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba64b7a73d82f1f:0x53d33bb6a8a6bcb4!8m2!3d11.0539178!4d76.0802057!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgEPYXJhYl9yZXN0YXVyYW504AEA!16s%2Fg%2F11k0vt4shf?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
JC Shawarbica Malappuram,restaurant,Malappuram,"Down Hill-Varangode Rd, Varangode, Down Hill, Malappuram, Kerala 676519",097469 92201,,4.3,,"https://www.google.com/maps/place/JC+Shawarbica+Malappuram/@11.0539178,76.0081079,13z/data=!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba64bfcce50d795:0xaf82f31d351eed83!8m2!3d11.0550534!4d76.0812725!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F11n_zk_s9x?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
Tandoor Hut family restaurant Malappuram,restaurant,Malappuram,"oppsosite indian oil petrol pump, Kizhakkethala, Down Hill, Malappuram, Kerala 676519",097470 77984,,3.7,,"https://www.google.com/maps/place/Tandoor+Hut+family+restaurant+Malappuram/@11.0539178,76.0081079,13z/data=!4m10!1m2!2m1!1srestaurant+in+Malappuram,+Kerala!3m6!1s0x3ba64a8e29555555:0x6274f6d170cb87dd!8m2!3d11.0517416!4d76.0726672!15sCiByZXN0YXVyYW50IGluIE1hbGFwcHVyYW0sIEtlcmFsYVohIh9yZXN0YXVyYW50IGluIG1hbGFwcHVyYW0ga2VyYWxhkgERaW5kaWFuX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F11b_2v98pr?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
Paragon Restaurant,restaurant,Kozhikode,"Kannur Rd, near CH Over bridge, Kozhikode, Kerala 673001",0495 276 7020,https://paragonrestaurant.in/,4.4,,"https://www.google.com/maps/place/Paragon+Restaurant/@11.2567135,75.6343543,12z/data=!3m1!5s0x3ba6593a242b92e9:0x9f9aefecb0597c85!4m10!1m2!2m1!1srestaurant+in+Kozhikode,+Kerala!3m6!1s0x3ba65933741e5001:0x2cb600171e0f8aa!8m2!3d11.2567135!4d75.7785499!15sCh9yZXN0YXVyYW50IGluIEtvemhpa29kZSwgS2VyYWxhWiAiHnJlc3RhdXJhbnQgaW4ga296aGlrb2RlIGtlcmFsYZIBEWtlcmFsYV9yZXN0YXVyYW504AEA!16s%2Fg%2F1vhlwm5c?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:36,
Hotel Rahmath,restaurant,Kozhikode,"Aravind Ghosh Rd, near Mathrubhumi Office, Mananchira, Kozhikode, Kerala 673001",0495 236 5103,,4.3,,"https://www.google.com/maps/place/Hotel+Rahmath/@11.2567135,75.6343543,12z/data=!4m10!1m2!2m1!1srestaurant+in+Kozhikode,+Kerala!3m6!1s0x3ba6593a0ff38a3d:0xbcb494a9dbffa3cd!8m2!3d11.2516666!4d75.7792092!15sCh9yZXN0YXVyYW50IGluIEtvemhpa29kZSwgS2VyYWxhWiAiHnJlc3RhdXJhbnQgaW4ga296aGlrb2RlIGtlcmFsYZIBEWtlcmFsYV9yZXN0YXVyYW504AEA!16s%2Fg%2F1hd_0qxj_?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:37,
Zaatar Restaurant Calicut,restaurant,Kozhikode,"Zataar Arabic Restaurant, 1414, Customs Rd, Vellayil, Kozhikode, Kerala 673032",081368 50222,https://www.zaatarrestaurants.com/,4.0,,"https://www.google.com/maps/place/Zaatar+Restaurant+Calicut/@11.2567135,75.6343543,12z/data=!4m10!1m2!2m1!1srestaurant+in+Kozhikode,+Kerala!3m6!1s0x3ba6598682186ca9:0x6c97954e0afc66fa!8m2!3d11.2581598!4d75.7714622!15sCh9yZXN0YXVyYW50IGluIEtvemhpa29kZSwgS2VyYWxhWiAiHnJlc3RhdXJhbnQgaW4ga296aGlrb2RlIGtlcmFsYZIBGW1pZGRsZV9lYXN0ZXJuX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F11rkl7966x?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:37,
The Shap Restaurant,restaurant,Kozhikode,"South Beach, Kuttichira, Kozhikode, Kerala 673001",080784 00009,,4.2,,"https://www.google.com/maps/place/The+Shap+Restaurant/@11.2567135,75.6343543,12z/data=!4m10!1m2!2m1!1srestaurant+in+Kozhikode,+Kerala!3m6!1s0x3ba6592bf72ad933:0x4b0a836838b16a50!8m2!3d11.247684!4d75.7729673!15sCh9yZXN0YXVyYW50IGluIEtvemhpa29kZSwgS2VyYWxhWiAiHnJlc3RhdXJhbnQgaW4ga296aGlrb2RlIGtlcmFsYZIBF3NvdXRoX2luZGlhbl9yZXN0YXVyYW504AEA!16s%2Fg%2F11h6pyyl_w?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:37,
Restaurant Chef Pillai Calicut,restaurant,Kozhikode,"Beach Rd, Vellayil, Kozhikode, Kerala 673032",090616 18989,https://chefpillai.com/,4.4,,"https://www.google.com/maps/place/Restaurant+Chef+Pillai+Calicut/@11.2567135,75.6343543,12z/data=!4m10!1m2!2m1!1srestaurant+in+Kozhikode,+Kerala!3m6!1s0x3ba6590031ab46bb:0xe828449117bf278b!8m2!3d11.261517!4d75.7686288!15sCh9yZXN0YXVyYW50IGluIEtvemhpa29kZSwgS2VyYWxhWiAiHnJlc3RhdXJhbnQgaW4ga296aGlrb2RlIGtlcmFsYZIBEWluZGlhbl9yZXN0YXVyYW504AEA!16s%2Fg%2F11lycpk0lc?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:37,
"Copper Kitchen, Kozhikode",restaurant,Kozhikode,"Beach Rd, Mananchira, Kozhikode, Kerala 673032",075107 71100,http://copperkitchen.in/,4.6,,"https://www.google.com/maps/place/Copper+Kitchen,+Kozhikode/@11.2567135,75.6343543,12z/data=!4m10!1m2!2m1!1srestaurant+in+Kozhikode,+Kerala!3m6!1s0x3ba659c7234c041b:0xa99b5e2bb9b01d09!8m2!3d11.2539909!4d75.7707293!15sCh9yZXN0YXVyYW50IGluIEtvemhpa29kZSwgS2VyYWxhWiAiHnJlc3RhdXJhbnQgaW4ga296aGlrb2RlIGtlcmFsYZIBCnJlc3RhdXJhbnTgAQA!16s%2Fg%2F11y80y2ktj?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:37,
HOY PUNJAB Calicut,restaurant,Kozhikode,"GA College, Third Floor, HiLITE Mall, NH66, Thondayad Bypass, PO, Kozhikode, Kerala 673014",077365 83330,https://hoypunjab.com/,4.8,,"https://www.google.com/maps/place/HOY+PUNJAB+Calicut/@11.2567135,75.6343543,12z/data=!4m10!1m2!2m1!1srestaurant+in+Kozhikode,+Kerala!3m6!1s0x3ba65be9b1e9cda7:0x347d72151b553b9e!8m2!3d11.2486846!4d75.833484!15sCh9yZXN0YXVyYW50IGluIEtvemhpa29kZSwgS2VyYWxhWiAiHnJlc3RhdXJhbnQgaW4ga296aGlrb2RlIGtlcmFsYZIBEnB1bmphYmlfcmVzdGF1cmFudOABAA!16s%2Fg%2F11vrkf7s_p?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:37,
Soofi Mandi Calicut,restaurant,Kozhikode,"Kurial lane, opposite beach fire station, Kozhikode, Kerala 673032",080890 50514,http://soofimandi.com/,4.2,,"https://www.google.com/maps/place/Soofi+Mandi+Calicut/@11.2567135,75.6343543,12z/data=!4m10!1m2!2m1!1srestaurant+in+Kozhikode,+Kerala!3m6!1s0x3ba65975ede53be3:0x9fc7a0bfddfe498d!8m2!3d11.2552091!4d75.7732272!15sCh9yZXN0YXVyYW50IGluIEtvemhpa29kZSwgS2VyYWxhWiAiHnJlc3RhdXJhbnQgaW4ga296aGlrb2RlIGtlcmFsYZIBGW1pZGRsZV9lYXN0ZXJuX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F11smhhj1tl?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:37,
Gulmohar - Restaurant & Catering,restaurant,Kozhikode,"Ashirvad Lawns, Karaparamba, Kozhikode, Kerala 673010",080755 77286,https://gulmoharrestaurant.com/,4.4,,"https://www.google.com/maps/place/Gulmohar+-+Restaurant+%26+Catering/@11.2567135,75.6343543,12z/data=!4m10!1m2!2m1!1srestaurant+in+Kozhikode,+Kerala!3m6!1s0x3ba65f2cc9a0b7bb:0xb1fb2eb192b80a44!8m2!3d11.2832729!4d75.7833206!15sCh9yZXN0YXVyYW50IGluIEtvemhpa29kZSwgS2VyYWxhWiAiHnJlc3RhdXJhbnQgaW4ga296aGlrb2RlIGtlcmFsYZIBFXZlZ2V0YXJpYW5fcmVzdGF1cmFudOABAA!16s%2Fg%2F11rxrkh4s1?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-09 17:37,
